address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Tomball,77377,TX,"21511 Parker Road, Lot Q",2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 08:21:06,burnsrvpark21510@aol.com,,False,2025-10-16 08:21:06,Slot Q 266440,False,2,18444762778,True,e7b73768-e538-4854-ba2c-dd2a34096278,c19ef380fa,e7b73768-e538-4854-ba2c-dd2a34096278,ACTIVE,True,1,True
Lake Wylie,29710,SC,638 Altamonte Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 07:07:03,betheadanja@gmail.com,,False,2025-10-16 07:07:03,"638 Altamonte Dr, Lake Wylie, SC, 29710, US 794152",False,2,18444762778,True,36ffebd5-2c59-429c-99cf-d26c746fc6f9,1ba13d35e1,36ffebd5-2c59-429c-99cf-d26c746fc6f9,ACTIVE,True,1,True
Liberty,64068,MO,21609 Little John Drive,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 05:48:15,trista5111@gmail.com,,False,2025-10-16 05:48:15,Studio Apartment 231807,False,2,18444762778,True,42b72b09-215b-4a23-8ca3-9aca667f2e5a,42b686c2d8,42b72b09-215b-4a23-8ca3-9aca667f2e5a,ACTIVE,True,1,True
Portland,97217,OR,4621 N Minnesota Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 03:12:06,noporentalsllc@gmail.com,,False,2025-10-16 03:12:06,4621 N Minnesota Ave 786812,False,2,18444762778,True,46f65fc4-5ca3-4c6d-822c-e02a7944ca06,3ae7b72fa6,46f65fc4-5ca3-4c6d-822c-e02a7944ca06,ACTIVE,True,1,True
Portland,97217,OR,4623 N Minnesota Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 03:10:45,noporentalsllc@gmail.com,,False,2025-10-16 03:10:45,4623 N Minnesota Ave 786813,False,2,18444762778,True,8bbe7340-8bdb-4fd1-b18b-ee839ddc5326,67a79c6de5,8bbe7340-8bdb-4fd1-b18b-ee839ddc5326,ACTIVE,True,1,True
Magna,84044,UT,3542 S Toolson Drive,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 03:10:17,becca.beverley@gmail.com,,False,2025-10-16 03:10:17,3542 Toolson Drive Upstairs Unit 793920,False,2,18444762778,True,cea4f30d-43fc-4395-8fea-ec5eaae0a968,1c827097fe,cea4f30d-43fc-4395-8fea-ec5eaae0a968,ACTIVE,True,1,True
North Ogden,84414,UT,2820 N 450 E,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-16 03:07:10,bbron94@gmail.com,,False,2025-10-16 03:07:10,North Ogden Home 712720,False,2,18444762778,True,5f290058-f27d-4b8e-a4a5-3a039ace2cb1,54e7f93fa2,5f290058-f27d-4b8e-a4a5-3a039ace2cb1,ACTIVE,True,1,True
Fort Smith,72901,AR,5009 S 30th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 23:56:39,cernakjoseph@gmail.com,,False,2025-10-15 23:56:39,5009-5011 S 30th St 380535,False,2,18444762778,True,c73b8d60-043b-4538-b3fb-e039455f8b99,f763276964,c73b8d60-043b-4538-b3fb-e039455f8b99,ACTIVE,True,2,True
Hollywood,33020,FL,1010 N 17th Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 22:35:30,jcvargasramirez@gmail.com,,False,2025-10-15 22:35:30,1010 n 17th 659099,False,2,18444762778,True,07518263-b8d4-4584-bcd4-af7b731b3b16,e3d0842185,07518263-b8d4-4584-bcd4-af7b731b3b16,ACTIVE,True,4,True
Dillwyn,23936,VA,2838 Plank Road,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 21:22:45,jscmrc@reagan.com,,False,2025-10-15 21:22:45,Plank Rd 134579,False,2,18444762778,True,5f37da8f-36ba-48dc-8f35-772faf726352,911dd57c9a,5f37da8f-36ba-48dc-8f35-772faf726352,ACTIVE,True,1,True
Louisville,40208,KY,612 Davies Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 19:42:17,denisenicole442@gmail.com,,False,2025-10-15 19:42:17,Davies ave 794068,False,2,18444762778,True,4cc55e71-2b1a-49cd-92e6-6c22721c6cdc,07f1c760ca,4cc55e71-2b1a-49cd-92e6-6c22721c6cdc,ACTIVE,True,1,True
Watauga,76148,TX,6012 Highcrest Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 19:36:26,mhddiab41@gmail.com,,False,2025-10-15 19:36:26,6012 Highcrest 794058,False,2,18444762778,True,4321c4e6-4228-4fc1-b57b-76113b817014,55fd04598b,4321c4e6-4228-4fc1-b57b-76113b817014,ACTIVE,True,1,True
Shively,40216-5241,KY,2515 Dixie Highway 2515 Dixie Highway,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-10-15 18:49:30,management@isracap.com,,False,2025-10-15 18:49:30,2515 Dixie Highway,False,2,18444762778,True,9fab32d4-8166-48b0-a017-28b9b0b3e10d,e6245a9114,9fab32d4-8166-48b0-a017-28b9b0b3e10d,ACTIVE,True,4,True
Alice,78332,TX,1205 W Craig Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 18:27:35,hmartinez0113@yahoo.com,,False,2025-10-15 18:27:35,Rodneys House in Alice 725360,False,2,18444762778,True,fd70590d-6616-4e0a-8115-6a16bcecc087,34cdf84560,fd70590d-6616-4e0a-8115-6a16bcecc087,ACTIVE,True,1,True
Columbus,31907,GA,2927 Gleason Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 16:52:11,newstartpm9@gmail.com,,False,2025-10-15 16:52:11,2927 Gleason Avenue 696842,False,2,18444762778,True,8d31c52f-c3dd-45e3-b027-07de6404aac7,e7c5aaf52d,8d31c52f-c3dd-45e3-b027-07de6404aac7,ACTIVE,True,1,True
West York,17404,PA,1631 W Market St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 14:32:02,rentals@hrigroup.org,,False,2025-10-15 14:32:02,1631 W Market St 585953,False,2,18444762778,True,d06e41eb-140c-4ec5-976b-6a44e98370c4,8206ff4a44,d06e41eb-140c-4ec5-976b-6a44e98370c4,ACTIVE,True,2,True
Gallatin,37066,TN,204 Douglas Bend Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 12:06:31,bchacko71@gmail.com,,False,2025-10-15 12:06:31,"204 Douglas Bend Rd, Unit 1602 707691",False,2,18444762778,True,f25c3c80-0ab8-448b-89f6-9d0f01b0c104,763e1363f9,f25c3c80-0ab8-448b-89f6-9d0f01b0c104,ACTIVE,True,1,True
Kirkland,98034,WA,11903 NE 128th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 04:03:23,alejandrafelicianorivera@gmail.com,,False,2025-10-15 04:03:23,JADE Residences 624170,False,2,18444762778,True,081de694-c8f7-49f3-bb71-982513ab0f4f,a6464d05d9,081de694-c8f7-49f3-bb71-982513ab0f4f,ACTIVE,True,2,True
Houston,77083,TX,6736 S Texas 6,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 02:33:08,info@mysalonmall.com,,False,2025-10-15 02:33:08,Salon Mall 383906,False,2,18444762778,True,a7fad00b-826e-40a7-a171-e78dd554c999,cae8c4a202,a7fad00b-826e-40a7-a171-e78dd554c999,ACTIVE,True,17,True
Huntsville,35803,AL,2525 Celia Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 02:23:27,Roby@dorsettgroup.com,,False,2025-10-15 02:23:27,Humphrey - 2525 Celia Court 444660,False,2,18444762778,True,9b7899db-ccf0-40ea-97af-84404598cfec,60ac1fe9f3,9b7899db-ccf0-40ea-97af-84404598cfec,ACTIVE,True,1,True
Columbus,47201,IN,9002 Grandview Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 02:03:52,danielnefi@hotmail.com,,False,2025-10-15 02:03:52,"9002 Grandview rd, Columbus IN 691233",False,2,18444762778,True,84b367e6-ced8-45d2-b8cb-957cf72ad088,6bf9f8ec10,84b367e6-ced8-45d2-b8cb-957cf72ad088,ACTIVE,True,1,True
Oklahoma City,73103,OK,130 NW 17th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 01:21:31,bradskaggs23@gmail.com,,False,2025-10-15 01:21:31,Heritage at Midtown 380013,False,2,18444762778,True,9305aaf8-ec73-4c51-9538-730b4d861fc5,7f489ded5c,9305aaf8-ec73-4c51-9538-730b4d861fc5,ACTIVE,True,20,True
Youngstown,44509,OH,2466 Chaney Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-15 01:12:15,CPREInvestment@gmail.com,,False,2025-10-15 01:12:15,Chaney Circle 773615,False,2,18444762778,True,dae1eb83-7359-45d5-ae1f-dd4a90d070bf,c4b5068b90,dae1eb83-7359-45d5-ae1f-dd4a90d070bf,ACTIVE,True,1,True
Bedford,24523,VA,1040 Chantilly Ln,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 23:09:09,affordablerentals2019@gmail.com,,False,2025-10-14 23:09:09,1040 Chantilly Ln 660629,False,2,18444762778,True,c7118e9a-661b-4358-b191-73bffd193349,7a72eff7cc,c7118e9a-661b-4358-b191-73bffd193349,ACTIVE,True,1,True
Jacksonville,32209,FL,1343 W 16th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 22:15:59,antionettesimonson2021@gmail.com,,False,2025-10-14 22:15:59,Main House 793872,False,2,18444762778,True,5a9461be-a805-4599-b18d-8e19bacc2fff,add27c9fb8,5a9461be-a805-4599-b18d-8e19bacc2fff,ACTIVE,True,1,True
Woodward,73801,OK,924 21st St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 21:54:42,redmaplerentalsllc@yahoo.com,,False,2025-10-14 21:54:42,"924 21st St, Woodward, OK, 73801, US 585167",False,2,18444762778,True,7555ad00-4d03-4147-9d07-e2525cc3ef33,ee2d8f5b66,7555ad00-4d03-4147-9d07-e2525cc3ef33,ACTIVE,True,1,True
Johnson City,13790,NY,216 Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 20:24:25,aggerch@gmail.com,,False,2025-10-14 20:24:25,216 Main St Apartments 609610,False,2,18444762778,True,3b6e8f44-bd2e-4866-8922-991a6bfcc0d6,f472ca76a0,3b6e8f44-bd2e-4866-8922-991a6bfcc0d6,ACTIVE,True,6,True
Warner Robins,31088,GA,920 Corder Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 20:01:43,newstartpm9@gmail.com,,False,2025-10-14 20:01:43,920 Corder Road Unit 5 738776,False,2,18444762778,True,2de47cd9-583d-4902-9c42-b327bce65788,c3a189ac17,2de47cd9-583d-4902-9c42-b327bce65788,ACTIVE,True,1,True
Philadelphia,19135,PA,7141 Hegerman St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 19:03:36,barakapropertymgmt@gmail.com,,False,2025-10-14 19:03:36,7141 Hegerman St. 793798,False,2,18444762778,True,b588629c-9bc3-48d1-9883-c26889f5820c,c800ef8e52,b588629c-9bc3-48d1-9883-c26889f5820c,ACTIVE,True,1,True
Louisville,40212-1939,KY,2620 Slevin Street 2620 Slevin Street,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-10-14 18:27:55,management@isracap.com,,False,2025-10-14 18:27:55,2620 Slevin Street,False,2,18444762778,True,9288b27d-ee41-4c34-b05a-592412f28635,4109369536,9288b27d-ee41-4c34-b05a-592412f28635,ACTIVE,True,1,True
Springdale,72764,AR,402 South West End Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 16:13:34,venable_danielle@myyahoo.com,,False,2025-10-14 16:13:34,3 bedroom 2 bathroom home 793767,False,2,18444762778,True,711a02fc-e8df-46b3-aa71-ebff3259d88c,67bea45787,711a02fc-e8df-46b3-aa71-ebff3259d88c,ACTIVE,True,1,True
Richmond,23220,VA,711 W Broad St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 16:12:10,rpna@vainvestmentsabc.com,,False,2025-10-14 16:12:10,Broad St. Lofts 394792,False,2,18444762778,True,c44902a0-7d8a-4dda-8a9b-5b8ff2836482,cf10447bdb,c44902a0-7d8a-4dda-8a9b-5b8ff2836482,ACTIVE,True,17,True
Stanhope,07874,NJ,16 rt 206,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 16:09:11,nj@remcus.com,,False,2025-10-14 16:09:11,16 Rt206 stanhope 243356,False,2,18444762778,True,efa4ac0d-4e0d-4b4e-8177-5ba79953f1a0,8c226ef953,efa4ac0d-4e0d-4b4e-8177-5ba79953f1a0,ACTIVE,True,6,True
Cincinnati,45215,OH,360 Elliott Ave Lot 9,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 14:24:00,propertymanagement@shelsacapital.com,,False,2025-10-14 14:24:00,Elliott MHP Lot 9 717416,False,2,18444762778,True,aaae1457-7cfa-4e6d-9cf0-faa1bdbed3ec,783aab2b1f,aaae1457-7cfa-4e6d-9cf0-faa1bdbed3ec,ACTIVE,True,1,True
Detroit,48234,MI,19926 Keystone St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 09:56:15,magnusgoransson75@gmail.com,,False,2025-10-14 09:56:15,19926 Keystone 437939,False,2,18444762778,True,0f857d64-0662-4997-8912-eed898ab3c2d,94760c391e,0f857d64-0662-4997-8912-eed898ab3c2d,ACTIVE,True,1,True
Midlothian,23114,VA,1013 Arborway Ln,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 06:34:19,deepsonsrealty@gmail.com,,False,2025-10-14 06:34:19,"1013 Arborway Lane, Midlothian, VA, 23114 757283",False,2,18444762778,True,170b4296-d496-41af-b87e-a246a039ba4d,bf63c190d1,170b4296-d496-41af-b87e-a246a039ba4d,ACTIVE,True,1,True
Saratoga Springs,84045,UT,1102 E dogwatch drive,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 04:12:11,logeyloge1994@gmail.com,,False,2025-10-14 04:12:11,Town Home 772207,False,2,18444762778,True,39dbdb10-8d1c-4cac-b7a6-b988fc8dda5a,b69fce47fa,39dbdb10-8d1c-4cac-b7a6-b988fc8dda5a,ACTIVE,True,3,True
Columbus,31909,GA,5827 Winvelly Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 01:38:20,beccaandjack@gmail.com,,False,2025-10-14 01:38:20,5827 Winvelly Drive 781401,False,2,18444762778,True,49aaf078-e419-4bec-b364-6211b2ae818c,0c78f0bcc1,49aaf078-e419-4bec-b364-6211b2ae818c,ACTIVE,True,1,True
Spokane Valley,99212,WA,2324 North Eastern Road,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-14 00:42:34,greghargreaves@comcast.net,,False,2025-10-14 00:42:34,Orchard Park Apartments 64393,False,2,18444762778,True,d601b220-3591-42a1-889e-f85c86b699f6,55b44e22d7,d601b220-3591-42a1-889e-f85c86b699f6,ACTIVE,True,13,True
Cape Charles,23310,VA,423 T-1113,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 23:37:54,CCLliving423@gmail.com,,False,2025-10-13 23:37:54,The Cape Charles Lofts 558920,False,2,18444762778,True,3da0d0a2-ada6-4e09-b1c9-a9b895f05f11,417071ba17,3da0d0a2-ada6-4e09-b1c9-a9b895f05f11,ACTIVE,True,18,True
La Crosse,54601,WI,822 7th St S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 23:19:04,Lcsmith617@hotmail.com,,False,2025-10-13 23:19:04,822 7th St South 441772,False,2,18444762778,True,1909bcfd-8e4a-4c9d-8d24-7213e5494dc9,5b7dd2c494,1909bcfd-8e4a-4c9d-8d24-7213e5494dc9,ACTIVE,True,1,True
Hayesville,28904,NC,3905 NC-175,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 22:48:59,peaceofmindrvpark@gmail.com,,False,2025-10-13 22:48:59,Lake Chatuge RV Park 530241,False,2,18444762778,True,66adb80c-6fe1-4372-96d7-6a9dc0a9a286,f5156fc265,66adb80c-6fe1-4372-96d7-6a9dc0a9a286,ACTIVE,True,21,True
Early,76802,TX,340 Live Oak Rd Unit 6,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 22:37:27,info@mobilehomemovers.land,,False,2025-10-13 22:37:27,Early Bird Estates Unit 6 332561,False,2,18444762778,True,b42532cd-ed2e-4cb8-bfe4-0fb2059bfe7d,7729bd887f,b42532cd-ed2e-4cb8-bfe4-0fb2059bfe7d,ACTIVE,True,1,True
Richfield,84701,UT,104 N Main,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 22:28:12,annevalaerealestate@gmail.com,,False,2025-10-13 22:28:12,Vintage Vault 791106,False,2,18444762778,True,879fb41f-b341-4e1b-9760-fed814612d6a,a942f1a4e5,879fb41f-b341-4e1b-9760-fed814612d6a,ACTIVE,True,6,True
Creedmoor,27522,NC,304 N Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 22:10:27,jpanara@graysonfarm.com,,False,2025-10-13 22:10:27,First National LLC 333725,False,2,18444762778,True,39121172-848b-439f-930f-a8dd5244ad6c,f950ad6d3d,39121172-848b-439f-930f-a8dd5244ad6c,ACTIVE,True,7,True
Conway,29526,SC,1020 Moen Lp,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 21:17:30,admin@re1mail.com,,False,2025-10-13 21:17:30,Midtown Oaks 6 612589,False,2,18444762778,True,e23bdaf0-45a5-4ca7-a0a2-3d51ea9e032c,c7af7017fd,e23bdaf0-45a5-4ca7-a0a2-3d51ea9e032c,ACTIVE,True,1,True
Charlotte,28213,NC,1941 Decatur Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 19:23:31,uarentalproperty@gmail.com,,False,2025-10-13 19:23:31,1941 Decatur Ct. 399767,False,2,18444762778,True,d3486b3f-d6a0-40fc-8431-a3434510cff2,1a2007b133,d3486b3f-d6a0-40fc-8431-a3434510cff2,ACTIVE,True,1,True
Missoula,59808,MT,4715 Siren Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 19:21:59,jnana83@yahoo.com,,False,2025-10-13 19:21:59,4715 Siren Rd 250898,False,2,18444762778,True,66d1e3d2-38f4-4f48-a8a1-cbd62e758077,41bef93eb2,66d1e3d2-38f4-4f48-a8a1-cbd62e758077,ACTIVE,True,2,True
Soda Springs,83276,ID,164 South Main Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 18:59:24,sodavista@yahoo.com,,False,2025-10-13 18:59:24,Roost 49377,False,2,18444762778,True,5268de27-ec16-4cfb-9e97-e35ee8b13b3a,1de6f0fb8f,5268de27-ec16-4cfb-9e97-e35ee8b13b3a,ACTIVE,True,10,True
Rochester,14609,NY,469 Melville St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 18:51:35,abudfund@gmail.com,,False,2025-10-13 18:51:35,469 Melville St 780861,False,2,18444762778,True,e3ec9d44-d5ad-4625-aa5f-8fabd8cd490d,eee701b2ce,e3ec9d44-d5ad-4625-aa5f-8fabd8cd490d,ACTIVE,True,1,True
Stone Mountain,30083,GA,725 San Miguel Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 18:37:05,rentnowtoday@gmail.com,,False,2025-10-13 18:37:05,725 SAN MIGUEL DR 768953,False,2,18444762778,True,b2a75102-acab-4711-a742-2f18da69dec3,86e37205f8,b2a75102-acab-4711-a742-2f18da69dec3,ACTIVE,True,1,True
Glen Allen,23059,VA,9903 Magnolia Pointe Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 17:40:55,deepsonsrealty@gmail.com,,False,2025-10-13 17:40:55,"9903 Magnolia Pointe Ct Glen Allen, VA 23059 506373",False,2,18444762778,True,53da87f6-eb91-4798-b100-869d874aa710,e356e2a65b,53da87f6-eb91-4798-b100-869d874aa710,ACTIVE,True,2,True
New York,10011,NY,309 West 21st Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 15:23:00,issa@banaco.com,,False,2025-10-13 15:23:00,309 West 21st Street 106066,False,2,18444762778,True,b47877c1-e0fe-48f9-b6b3-4478b1f49b4b,772bf6b93c,b47877c1-e0fe-48f9-b6b3-4478b1f49b4b,ACTIVE,True,16,True
Nashville,37210,TN,56 Robertson St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 13:51:18,zaboira21@gmail.com,,False,2025-10-13 13:51:18,56 Robertson 753210,False,2,18444762778,True,67f8d42c-2e7f-41af-9c17-251d86c95cc6,af8f052d6a,67f8d42c-2e7f-41af-9c17-251d86c95cc6,ACTIVE,True,6,True
Cheviot,45211,OH,4036 Homelawn Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 12:12:40,cooperandsons123@gmail.com,,False,2025-10-13 12:12:40,Homelawn 4036 756675,False,2,18444762778,True,f3ee562b-c7c6-423e-846f-e838f3d947b0,6aaaf2e8a2,f3ee562b-c7c6-423e-846f-e838f3d947b0,ACTIVE,True,4,True
Camas,98607,WA,1150 SE Polk Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 01:09:56,emilydominguezrealty@gmail.com,,False,2025-10-13 01:09:56,1150 SE Polk Cir 790576,False,2,18444762778,True,3f5f369c-cba8-4306-be78-1950fe5283af,9b433af5c5,3f5f369c-cba8-4306-be78-1950fe5283af,ACTIVE,True,1,True
Crockett,94525,CA,35 Atherton Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 00:46:56,accounting@qpwmanagement.com,,False,2025-10-13 00:46:56,35 Atherton Ave 298637,False,2,18444762778,True,e6ad74f6-2d29-44c1-96e4-343e22179736,1d2349762f,e6ad74f6-2d29-44c1-96e4-343e22179736,ACTIVE,True,1,True
Spring Branch,78070,TX,5A Shade Ranch Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 00:40:16,shade.enterprises.llcorp@gmail.com,,False,2025-10-13 00:40:16,5A - Park Model pec meter 572327 237518,False,2,18444762778,True,bb344560-79f4-4b2b-b28e-62788eccc238,8e2a35176d,bb344560-79f4-4b2b-b28e-62788eccc238,ACTIVE,True,1,True
Los Angeles,90026,CA,3208 Larissa Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-13 00:06:28,povproperties@gmail.com,,False,2025-10-13 00:06:28,Larissa 332516,False,2,18444762778,True,1e28b110-5f2c-4137-8b61-3510e7760948,fdaa75d303,1e28b110-5f2c-4137-8b61-3510e7760948,ACTIVE,True,3,True
Daytona Beach,32118,FL,202 Harvey Ave unit 2,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-12 23:01:55,redmaplerentalsllc@yahoo.com,,False,2025-10-12 23:01:55,202-2 729521,False,2,18444762778,True,8fd30649-af00-46b5-9a41-689b4e164bfd,55c6b304ce,8fd30649-af00-46b5-9a41-689b4e164bfd,ACTIVE,True,1,True
Memphis,38104,TN,775 Metcalf Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-12 19:28:32,info@901rents.com,,False,2025-10-12 19:28:32,Metcalf 1732,False,2,18444762778,True,77b3eedb-bcef-4504-a2a7-f5fca9f037bf,3a55307c52,77b3eedb-bcef-4504-a2a7-f5fca9f037bf,ACTIVE,True,2,True
St. Louis,63137,MO,924 Lebon Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-12 19:18:12,artwgill@gmail.com,,False,2025-10-12 19:18:12,924 Lebon Drive 793409,False,2,18444762778,True,ff2e3414-6932-4737-b825-cbcfb6781fd9,b166f1fda1,ff2e3414-6932-4737-b825-cbcfb6781fd9,ACTIVE,True,1,True
Girard,44420,OH,1132 N Highland Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-12 19:00:23,liveeasyrentals21@gmail.com,,False,2025-10-12 19:00:23,1132 N Highland 679155,False,2,18444762778,True,8c722444-9ed0-4147-a381-ba47af34d312,ccfcad2bdf,8c722444-9ed0-4147-a381-ba47af34d312,ACTIVE,True,1,True
